Date of Service,System Address,System Capacity kW-DC,meta_row_index,meta_row_id,Georeference System Address
01/24/2018 12:00:00 AM,1825 W PROSPECT RD,6.8,991,e05d3f856927fa2327e421c10ed5401daeffc527,"1825 W PROSPECT RD
Fort Collins, Colorado
(40.567425, -105.1112)"
07/10/2017 12:00:00 AM,1412 W OAK ST,5.9,845,eac50477c103bfdce35270f22d8bd1af668832e8,"1412 W OAK ST
Fort Collins, Colorado
(40.585732, -105.102223)"
02/27/2014 12:00:00 AM,1406 FREEDOM LN,7.4,250,fdde1636b4fb66ded38eb4768fdfdd8d2a6c97d9,"1406 FREEDOM LN
Fort Collins, Colorado
(40.561947, -105.102209)"
12/03/2015 12:00:00 AM,2532 CREEKWOOD DR,4,465,2fe203f44551f96e41be6663442004334eea4bad,"2532 CREEKWOOD DR
Fort Collins, Colorado
(40.553299, -105.04761)"
09/26/2013 12:00:00 AM,2951 SPRING HARVEST LN,3.6,231,db4e1a6e724c0dfd6c93af46daf9f1827e848fc3,"2951 SPRING HARVEST LN
Fort Collins, Colorado
(40.514896, -105.022507)"
08/31/2016 12:00:00 AM,515 N WHITCOMB ST,4.4,627,6345904620d70cb389cc21d47d3e52ff388d5ae2,"515 N WHITCOMB ST
Fort Collins, Colorado
(40.594197, -105.086027)"
12/31/2018 12:00:00 AM,2327 SPRUCE CREEK DR,3.9,1316,2d446173e5471741597a055dc6a97262ccb36406,"2327 SPRUCE CREEK DR
Fort Collins, Colorado
(40.503961, -105.034671)"
11/02/2015 12:00:00 AM,3844 ECLIPSE LN,5.8,450,bc2d962c34b63bd427c92c80ae37730416c59d9a,"3844 ECLIPSE LN
Fort Collins, Colorado
(40.510182, -105.004177)"
05/21/2018 12:00:00 AM,2418 WAPITI RD,3.2,1084,83799a32bc7dc92966b8a18ef0d24201cc4764e7,"2418 WAPITI RD
Fort Collins, Colorado
(40.536506, -105.033086)"
07/01/2011 12:00:00 AM,165 COLBOARD DR,10.1,99,46331649c94ad5640394e900d0bde34833d6c5ae,"165 COLBOARD DR
Fort Collins, Colorado
(40.533765, -105.078589)"
09/19/2018 12:00:00 AM,2306 KARAKUL CT,9.8,1180,2aaea20277e51d6c155db5b86dbe931a5b49b078,"2306 KARAKUL CT
Fort Collins, Colorado
(40.55714, -105.120458)"
04/11/2015 12:00:00 AM,2922 ZENDT DR,6.5,363,78cf926d6c2350a1020395a64c05128cbfe7de71,"2922 ZENDT DR
Fort Collins, Colorado
(40.549348, -105.131205)"
05/20/2016 12:00:00 AM,1912 LARKSPUR DR,5.7,556,b34f91d2cdc2663a9222dd497f47cc9a55c63907,"1912 LARKSPUR DR
Fort Collins, Colorado
(40.568765, -105.111844)"
11/16/2017 12:00:00 AM,2301 SHEFFIELD DR,3.1,931,016d0f1b41f953cbd0025cee58ae5dcb361b6011,"2301 SHEFFIELD DR
Fort Collins, Colorado
(40.556815, -105.111961)"
04/22/2016 12:00:00 AM,2903 BRUMBAUGH DR,4.3,539,8f761debe15feefee09e1c362eca5c05c3bc0ecc,"2903 BRUMBAUGH DR
Fort Collins, Colorado
(40.549941, -105.130465)"
03/29/2011 12:00:00 AM,124 FISHBACK AVE,2.3,87,aa989258a1657ea3cd77ba92e94b69e2e374aac2,"124 FISHBACK AVE
Fort Collins, Colorado
(40.588239, -105.105267)"
01/07/2016 12:00:00 AM,221 URBAN PRAIRIE ST,5.5,482,8052d53788aced3e1c5e5f665949eaee162823fe,"221 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.609852, -105.079561)"
05/02/2013 12:00:00 AM,725 BONITA AVE,3,203,e0df4fc9bdcba9c0cdb32021519a0c88696dd78e,"725 BONITA AVE
Fort Collins, Colorado
(40.536441, -105.088894)"
11/29/2016 12:00:00 AM,2903 BASSICK ST,3.9,671,507d50ece9133b8b3de4580d7e4830d2f5ce76e7,"2903 BASSICK ST
Fort Collins, Colorado
(40.548454, -105.109761)"
08/21/2018 12:00:00 AM,3240 W ELIZABETH ST,4.6,1157,7c8c298e5b271dcae1dc2666cafd1fc528ec9d1b,"3240 W ELIZABETH ST
Fort Collins, Colorado
(40.574519, -105.137359)"
01/07/2019 12:00:00 AM,240 URBAN PRAIRIE ST,7.7,1321,8f570d73a7dab9797209d3765608e60da083ffad,"240 URBAN PRAIRIE ST
Fort Collins, Colorado
(40.609974, -105.080258)"
01/12/2018 12:00:00 AM,2212 SUNLEAF CT,4.5,976,bac201844ceb837c4995b5183feca7e9c67f9d5c,"2212 SUNLEAF CT
Fort Collins, Colorado
(40.527696, -105.035986)"
12/16/2016 12:00:00 AM,2220 HAYMAKER LN,6,688,11ca9b58dc06f543018a3c9c9dcf2b0f05ff302b,"2220 HAYMAKER LN
Fort Collins, Colorado
(40.557267, -105.036722)"
10/10/2017 12:00:00 AM,1331 PATTERSON PL,3.1,903,2403c05fb717049fedb040a582092522c7d0eeb4,"1331 PATTERSON PL
Fort Collins, Colorado
(40.539609, -105.101133)"
03/29/2016 12:00:00 AM,5609 CARDINAL FLOWER CT,8.2,524,bccd3f14a60f2d97caadfa6781de98cb51edcfa8,"5609 CARDINAL FLOWER CT
Fort Collins, Colorado
(40.508523, -105.019109)"
06/30/2016 12:00:00 AM,2002 SCARECROW RD,5.9,581,78fe0fcef58b99cd9267f35e07ae040dbb9cda82,"2002 SCARECROW RD
Fort Collins, Colorado
(40.561218, -105.038029)"
02/23/2016 12:00:00 AM,1516 TEAKWOOD CT,6.9,495,9417a80ef05fc3bbdd6886af8c4e269351e8e6d2,"1516 TEAKWOOD CT
Fort Collins, Colorado
(40.55314, -105.049307)"
03/23/2017 12:00:00 AM,2519 SHAVANO CT,7.8,759,a0ccbe9bad491fb5402fba029bb70baae6d8560f,"2519 SHAVANO CT
Fort Collins, Colorado
(40.545589, -105.030999)"
10/31/2018 12:00:00 AM,1007 STONECROP CT,3.6,1216,e409fcb3cde555cdfcb986f7a616b061eada87b8,"1007 STONECROP CT
Fort Collins, Colorado
(40.525971, -105.095293)"
09/19/2017 12:00:00 AM,5715 COPPERVEIN ST,10.8,891,c40afd41f2a54ee28c73f04510c0d911f194b7f9,"5715 COPPERVEIN ST
Fort Collins, Colorado
(40.506933, -105.035172)"
06/18/2013 12:00:00 AM,3017 PARKVIEW CT,8.6,218,c8858669d9dc0b24321fb1a91264e1f94b6a6673,"3017 PARKVIEW CT
Fort Collins, Colorado
(40.54567, -105.063185)"
07/09/2018 12:00:00 AM,2850 CHASE DR,4.5,1126,f7bcae6bf1f43e822e69e808e1f1440ed7f8962d,"2850 CHASE DR
Fort Collins, Colorado
(40.548162, -105.024798)"
07/13/2011 12:00:00 AM,519 N GRANT AVE,3.2,104,4bf6cedc7da20d5918470f6b27be5698b77d9e22,"519 N GRANT AVE
Fort Collins, Colorado
(40.594498, -105.089342)"
10/04/2018 12:00:00 AM,123 N SHIELDS ST,2.4,1189,786c2bd5af9896cb61fd7e00995ca22d8400a006,"123 N SHIELDS ST
Fort Collins, Colorado
(40.588195, -105.095742)"
02/09/2018 12:00:00 AM,3537 WESTMINSTER CT,3,1010,bcbad94f64e6b6fd8ec4f01b2a871dbf47345799,"3537 WESTMINSTER CT
Fort Collins, Colorado
(40.538494, -105.107507)"
12/14/2018 12:00:00 AM,2455 CHEVIOT DR,5.4,1289,2631df903c22789ed2a7b01b9203e9b3612f0f7f,"2455 CHEVIOT DR
Fort Collins, Colorado
(40.557715, -105.122765)"
04/14/2015 12:00:00 AM,5329 FOSSIL RIDGE DR,5,368,67a6f5269d598f9c2110747583451ad65f14d33c,"5329 FOSSIL RIDGE DR
Fort Collins, Colorado
(40.511535, -105.074424)"
07/07/2017 12:00:00 AM,3730 BROMLEY DR,6.8,844,fd3f7d93c6053db54a65e5e63d0549fc84fa373c,"3730 BROMLEY DR
Fort Collins, Colorado
(40.535796, -105.024383)"
04/10/2017 12:00:00 AM,7362 BRITTANY DR,6.4,771,c1016819b926215800438cbfb547c7a01a385783,"7362 BRITTANY DR
Fort Collins, Colorado
(40.483684, -105.061549)"
06/20/2018 12:00:00 AM,2415 PALOMINO DR,1.5,1108,7c35ad45ce592fe6f17e4abbe48bfd290793b4a9,"2415 PALOMINO DR
Fort Collins, Colorado
(40.554648, -105.029676)"
12/07/2018 12:00:00 AM,3509 PRATOLINA CT,5.5,1276,44b448a4ba6e40d61aa690ac932de5a876373cb7,"3509 PRATOLINA CT
Fort Collins, Colorado
(40.573655, -105.14105)"
01/10/2019 12:00:00 AM,4009 TORRIDON LN,2.7,1326,81b31619dd9845f0f895d05dc9a344d0049a162e,"4009 TORRIDON LN
Fort Collins, Colorado
(40.597915, -105.003623)"
07/13/2016 12:00:00 AM,2649 CHARLESTON WAY,6.5,588,7fd918a0ee986f2c1bac6b884f7e78d5a98ba686,"2649 CHARLESTON WAY
Fort Collins, Colorado
(40.565544, -105.126718)"
11/19/2018 12:00:00 AM,3030 WELLS FARGO DR,9.4,1253,49519adef2946ace87129f46627c50694418a03e,"3030 WELLS FARGO DR
Fort Collins, Colorado
(40.570379, -105.133023)"
12/23/2016 12:00:00 AM,309 URBAN PRAIRIE ST,5.6,699,aa86c9080afc54a27672845330ad1cd43d8b248c,
12/27/2017 12:00:00 AM,2544 BALLARD LN,3.3,961,d3e3943d6fddb714d904fd50f321000621ae3201,"2544 BALLARD LN
Fort Collins, Colorado
(40.624124, -105.030621)"
05/24/2017 12:00:00 AM,2608 ASHLAND LN,6.9,813,4ca6f4f7bac388b8dbf86c4770d6a7747312e052,"2608 ASHLAND LN
Fort Collins, Colorado
(40.622875, -105.031081)"
12/28/2017 12:00:00 AM,3284 SILVERTHORNE DR,7.8,963,da4f27d77da2905f16be3f822280646b4f398073,"3284 SILVERTHORNE DR
Fort Collins, Colorado
(40.542522, -105.093232)"
03/28/2016 12:00:00 AM,321 URBAN PRAIRIE ST,5.5,517,bf15386e2c79a66f04cf168fb9dd6f4d8989d4ee,
06/30/2014 12:00:00 AM,165 COLBOARD DR,80,319,86f9852725e60964119cf0fa5738be3b35638be1,"165 COLBOARD DR
Fort Collins, Colorado
(40.533765, -105.078589)"
01/30/2019 12:00:00 AM,3450 BALE DR,4.2,1341,7c92aa8132f560afdfd531c68b74372b730c866d,"3450 BALE DR
Fort Collins, Colorado
(40.539907, -105.083918)"
09/25/2017 12:00:00 AM,1412 CENTENNIAL RD,10.1,896,ea51eccd71f415f01fb442a8af5aa0f6bf1bec22,"1412 CENTENNIAL RD
Fort Collins, Colorado
(40.545714, -105.051948)"
03/08/2017 12:00:00 AM,2909 SUNSTONE DR,4.4,748,17ab983a766c2177103b74d90bfdf02b42b12087,"2909 SUNSTONE DR
Fort Collins, Colorado
(40.532048, -105.023759)"
06/30/2009 12:00:00 AM,124 FISHBACK AVE,1.2,40,f6c1b442e3edf69ddb034ce395ca8cd864af1438,"124 FISHBACK AVE
Fort Collins, Colorado
(40.588239, -105.105267)"
05/03/2014 12:00:00 AM,2815 STONEHAVEN DR,4.5,304,73cdc6bbbf1f2d6bf5267b79f6f181aff3e91f6d,"2815 STONEHAVEN DR
Fort Collins, Colorado
(40.532819, -105.02502)"
04/19/2018 12:00:00 AM,3330 RIVA RIDGE DR,3,1062,188f21b7d8f49e8fc3f0cf3e7d212c5fabe308c3,"3330 RIVA RIDGE DR
Fort Collins, Colorado
(40.541526, -105.085949)"
02/06/2009 12:00:00 AM,805 BIRKY PL,3.9,26,f7b4be84c5fe5308bd68ef5bd2a22bc4425cc639,"805 BIRKY PL
Fort Collins, Colorado
(40.565033, -105.089963)"
12/07/2017 12:00:00 AM,4044 WILD ELM WAY,7.5,946,f2c3fd9e36088f1abcb04188bd464e62040b1b1d,"4044 WILD ELM WAY
Fort Collins, Colorado
(40.507969, -105.001412)"
06/08/2018 12:00:00 AM,749 ROCKY MOUNTAIN WAY,3.3,1101,8382db0effe55112b1b02d9995b39226932141c8,"749 ROCKY MOUNTAIN WAY
Fort Collins, Colorado
(40.548074, -105.090317)"
02/27/2014 12:00:00 AM,825 FOSSIL CREEK PKWY,6.4,258,5a04a0320fe8480325ebd8d8428d2555b10a5aaa,"825 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.501038, -105.062259)"
10/05/2012 12:00:00 AM,230 CIRCLE DR,9.4,158,7257ef48f5f94a26aca5d59eeaffbcebecf48256,"230 CIRCLE DR
Fort Collins, Colorado
(40.567531, -105.068164)"
10/28/2016 12:00:00 AM,2718 TRENTON WAY,6.3,652,88412c46041c2f804f039d1c6295405be21fce8f,"2718 TRENTON WAY
Fort Collins, Colorado
(40.550271, -105.106106)"
03/12/2015 12:00:00 AM,5328 FOSSIL RIDGE DR,7.1,351,8bffb1ec059d5073167f933ad414579f788e9e7c,"5328 FOSSIL RIDGE DR
Fort Collins, Colorado
(40.511758, -105.074757)"
05/28/2015 12:00:00 AM,913 GROUSE CIR,4.3,390,1856296ff1a61baad3c9df33c457e4ac7f43128e,"913 GROUSE CIR
Fort Collins, Colorado
(40.608199, -105.060458)"
02/12/2013 12:00:00 AM,913 KIMBALL RD,4.7,186,e7ad542a0ed5992c806bb0c83b4439d37c901de5,"913 KIMBALL RD
Fort Collins, Colorado
(40.576073, -105.127186)"
07/12/2010 12:00:00 AM,404 PARK ST,2.4,55,811911fe412d5ad95d027a306042a50334c19011,"404 PARK ST
Fort Collins, Colorado
(40.592448, -105.092653)"
09/26/2011 12:00:00 AM,4225 FALL RIVER DR,3.2,114,d3e0d52e64d5451dc56f78ab087d6eb0c47eada0,"4225 FALL RIVER DR
Fort Collins, Colorado
(40.528689, -105.091158)"
09/02/2016 12:00:00 AM,2750 DENVER DR,7.6,632,008e30b3679476002df6cc12874d8072faffed4c,"2750 DENVER DR
Fort Collins, Colorado
(40.55173, -105.02618)"
06/18/2015 12:00:00 AM,2813 CRYSTAL CT,7.1,401,5eb96a4afb85555d3f7a06fc199d6231462a347d,"2813 CRYSTAL CT
Fort Collins, Colorado
(40.549036, -105.05157)"
11/20/2012 12:00:00 AM,2509 PHANTOM CREEK CT,8.2,171,a2723dd70aa301e079383669fb11a9762755949d,"2509 PHANTOM CREEK CT
Fort Collins, Colorado
(40.515099, -105.030559)"
07/17/2012 12:00:00 AM,1901 LONGWORTH RD,10,139,b0f79ee949867392f7b5ee6897271aadb6aa47fb,"1901 LONGWORTH RD
Fort Collins, Colorado
(40.564832, -105.112972)"
11/09/2018 12:00:00 AM,508 MUSKEGON CT,3.3,1244,1280cf59436186b8a83f3c6409dc8e24b2539154,"508 MUSKEGON CT
Fort Collins, Colorado
(40.594124, -105.042969)"
02/14/2017 12:00:00 AM,1501 BIRMINGHAM DR,4.9,731,8249dd28810337bb2e0c0eb03bcf5110f37b1f6f,"1501 BIRMINGHAM DR
Fort Collins, Colorado
(40.540178, -105.104733)"
08/07/2015 12:00:00 AM,2220 COCKLEBUR LN,4.3,418,f71f8292471d487d14bd59f98f3dd38939350416,"2220 COCKLEBUR LN
Fort Collins, Colorado
(40.559093, -105.036037)"
04/24/2017 12:00:00 AM,1612 SMITH PL,6.8,786,2761e2f4a581d14ce7e6066a65522b5e85c36562,"1612 SMITH PL
Fort Collins, Colorado
(40.566338, -105.068563)"
04/19/2017 12:00:00 AM,4201 DURANGO PL,5.3,781,b3cbf361d2cecd0ad771686a263c884217a647f1,"4201 DURANGO PL
Fort Collins, Colorado
(40.529023, -105.094099)"
01/28/2009 12:00:00 AM,1125 W OAK ST,2.1,23,2c36d4d021d25be58c70b70547258d8dbaee3e16,"1125 W OAK ST
Fort Collins, Colorado
(40.585736, -105.0971)"
01/25/2018 12:00:00 AM,1909 STOVER ST,3.4,995,469ebb9073f880cbffa4ba7cac720f045645a425,"1909 STOVER ST
Fort Collins, Colorado
(40.56157, -105.066745)"
10/14/2005 12:00:00 AM,318 WHEDBEE ST,1.8,8,e6facbd0961629cbc789fe181884f84fc562b94a,"318 WHEDBEE ST
Fort Collins, Colorado
(40.583434, -105.070107)"
10/20/2010 12:00:00 AM,642 YARROW CIR,3.2,75,b4d9bc3edd75aecf15f203b63c7bc5ea0b6b8bb9,"642 YARROW CIR
Fort Collins, Colorado
(40.601219, -105.065551)"
03/07/2018 12:00:00 AM,1935 PHIA WAY,3.1,1030,0cd891dbc6bf9fe11ce2c2ea397afc9aca620639,
06/09/2016 12:00:00 AM,1602 CHARLESTON WAY,7,568,2abb43ad86d1d8231c8c3446ba6e272433a8d652,"1602 CHARLESTON WAY
Fort Collins, Colorado
(40.567252, -105.127382)"
04/19/2014 12:00:00 AM,2302 NANCY GRAY AVE,4.3,290,9ce6036f8e9ec721d1f6a4b4e53c8e9ce5e00492,"2302 NANCY GRAY AVE
Fort Collins, Colorado
(40.558235, -105.035442)"
10/20/2011 12:00:00 AM,408 MASON CT,27.1,119,782edaa62d0514ea1da34a362127e4e44bc76970,"408 MASON CT
Fort Collins, Colorado
(40.592711, -105.078922)"
07/29/2010 12:00:00 AM,207 N GRANT AVE,1.6,58,ab7f6576e83630a310b2319d9996e796a8361bdd,"207 N GRANT AVE
Fort Collins, Colorado
(40.589504, -105.089367)"
10/20/2017 12:00:00 AM,2208 LAPORTE AVE,2.3,914,8b5a829e1981b27523ba69a148701854dce09284,"2208 LAPORTE AVE
Fort Collins, Colorado
(40.589278, -105.117001)"
04/30/2015 12:00:00 AM,2702 STONEHAVEN DR,4.5,378,fcfcaf4c6af3d21934e2e57655080a5e9b9fecc3,"2702 STONEHAVEN DR
Fort Collins, Colorado
(40.532863, -105.027168)"
12/03/2013 12:00:00 AM,215 JEFFERSON ST,4.3,235,d35cf13c00f12e414be93eb3fad84896b697c16f,"215 JEFFERSON ST
Fort Collins, Colorado
(40.589664, -105.075078)"
02/19/2014 12:00:00 AM,2419 HOLLINGBOURNE DR,3.8,246,2af51387130c1d2706efe85609b4df8f78adce69,"2419 HOLLINGBOURNE DR
Fort Collins, Colorado
(40.564541, -105.121401)"
09/18/2015 12:00:00 AM,2248 SILVER TRAILS DR,4,433,268f15b73bef13434a1327b6f0a68b389246529c,"2248 SILVER TRAILS DR
Fort Collins, Colorado
(40.540802, -105.118908)"
03/09/2016 12:00:00 AM,1728 W PROSPECT RD,11.7,510,9ca8668c831275a54072f83c5f285f5c1cfeb7f6,"1728 W PROSPECT RD
Fort Collins, Colorado
(40.567398, -105.108962)"
05/17/2013 12:00:00 AM,2404 ROSEWOOD LN,3,207,1ef92f2be99bb1a8a4348b07e19e67765a8ae67a,"2404 ROSEWOOD LN
Fort Collins, Colorado
(40.555136, -105.057658)"
11/21/2016 12:00:00 AM,3109 COCKNEY ST,3.9,667,a18e7e1855933188878e6b4cecbc916ecf03fcf3,"3109 COCKNEY ST
Fort Collins, Colorado
(40.544878, -105.114277)"
12/20/2018 12:00:00 AM,2632 KIT FOX CT,9.8,1294,0eafdd6a2ce77f07ac63c449f91c4223f440da84,"2632 KIT FOX CT
Fort Collins, Colorado
(40.52624, -105.126422)"
11/13/2017 12:00:00 AM,2407 LEGHORN DR,3.9,929,7697b4f32f76fa1c483e3a01687f0f4724624cb7,"2407 LEGHORN DR
Fort Collins, Colorado
(40.555531, -105.124053)"
12/27/2018 12:00:00 AM,3107 RED MOUNTAIN DR,7.5,1308,f2a1d0fd061b09fe1587ab560d6d0f76fd80d392,"3107 RED MOUNTAIN DR
Fort Collins, Colorado
(40.54443, -105.029442)"
10/05/2018 12:00:00 AM,2403 COMPASS CT,3,1193,c9af01dc738f6620a444632f10ac52e10c226301,"2403 COMPASS CT
Fort Collins, Colorado
(40.55589, -105.131118)"
05/04/2018 12:00:00 AM,808 HILLDALE DR,6.5,1077,e95f94ca90dd73d3df2ec6838c81ddd450a49874,"808 HILLDALE DR
Fort Collins, Colorado
(40.511447, -105.090644)"
12/10/2015 12:00:00 AM,1207 WOODED CREEK CT,5.3,478,470aad596e578fd84c7795ab1f9e90a675faeb76,"1207 WOODED CREEK CT
Fort Collins, Colorado
(40.516674, -105.099432)"
10/26/2018 12:00:00 AM,2638 THOREAU DR,2.4,1212,1690036d2d58413573a0402cac5d0815c1ea33bb,"2638 THOREAU DR
Fort Collins, Colorado
(40.623453, -105.030012)"
03/24/2017 12:00:00 AM,2307 PLAINS CT,5.7,763,d1f7e84e1edb47fa9b447cd69f2a352f602ca5af,"2307 PLAINS CT
Fort Collins, Colorado
(40.595095, -105.118545)"
04/08/2014 12:00:00 AM,2209 COCKLEBUR LN,8.8,272,17567008c37efabb2a78a8e2801ca12e8591f804,"2209 COCKLEBUR LN
Fort Collins, Colorado
(40.558942, -105.036532)"
05/07/2015 12:00:00 AM,1202 SAWTOOTH OAK CT,7,383,475f15c74ce8fa079ca5e2dbf35d2b88dcc4423c,"1202 SAWTOOTH OAK CT
Fort Collins, Colorado
(40.516142, -105.056083)"
09/26/2017 12:00:00 AM,619 STOVER ST,2.4,899,7c8f00e3261697e3fa262c8ebad41ecb7c4f6f51,"619 STOVER ST
Fort Collins, Colorado
(40.579294, -105.066562)"
06/16/2017 12:00:00 AM,2312 WAPITI RD,5.2,832,b82746a6013d1775cb815799d61f8c510b696963,"2312 WAPITI RD
Fort Collins, Colorado
(40.535317, -105.035591)"
12/09/2016 12:00:00 AM,2613 BROOKWOOD DR,6.8,684,05a9d597e119425dea3e7baa349cc05b22d2556a,"2613 BROOKWOOD DR
Fort Collins, Colorado
(40.551823, -105.051843)"
01/22/2015 12:00:00 AM,4215 CREEKSIDE CT,9.8,346,de0d39eb4e5def89881288a919c46921c4e10bf1,"4215 CREEKSIDE CT
Fort Collins, Colorado
(40.52962, -105.067532)"
12/28/2018 12:00:00 AM,2114 KATAHDIN DR,2.9,1309,4a868f6d2a7cb0ca6f7f471a46ea7d714c0f0ad0,"2114 KATAHDIN DR
Fort Collins, Colorado
(40.556143, -105.038205)"
05/04/2016 12:00:00 AM,713 PARLIAMENT CT,5.7,549,62c8cc6b4f83dbe15925604ebbd85ec4d6fdaaa3,"713 PARLIAMENT CT
Fort Collins, Colorado
(40.500962, -105.064783)"
04/08/2016 12:00:00 AM,2618 WALKALOOSA WAY,1.5,536,f67dc41b568ff06323ac0efa9021dd3d3ed5a99c,"2618 WALKALOOSA WAY
Fort Collins, Colorado
(40.555308, -105.028849)"
01/03/2011 12:00:00 AM,112 WILLOW ST,50,82,1bc81f274b33abeb83a173de64c6b722dc719fcb,"112 WILLOW ST
Fort Collins, Colorado
(40.591785, -105.075545)"
03/28/2018 12:00:00 AM,2327 CLIPPER WAY,5.1,1045,72242bb174bc5836108d5bd0105f3494b1be6790,"2327 CLIPPER WAY
Fort Collins, Colorado
(40.627181, -105.034948)"
01/19/2017 12:00:00 AM,3487 WARREN FARM DR,3.9,716,bd48c6bdfa06d00cb693b560f50afcadddb78fbd,"3487 WARREN FARM DR
Fort Collins, Colorado
(40.539714, -105.084132)"
06/05/2013 12:00:00 AM,1104 ELLIS ST,5.6,214,44c5652b2b6e39de3cad1d44b42410741c633238,"1104 ELLIS ST
Fort Collins, Colorado
(40.572402, -105.063859)"
08/22/2018 12:00:00 AM,2256 FRIAR TUCK CT,7.2,1161,89af5ba5b189f5aecbb0eeae754affbe943a84f5,"2256 FRIAR TUCK CT
Fort Collins, Colorado
(40.611357, -105.034791)"
05/11/2017 12:00:00 AM,2514 MARSHFIELD LN,5.9,800,0e28d6c196d5bebf7bef3d72cba1646df7055637,"2514 MARSHFIELD LN
Fort Collins, Colorado
(40.622262, -105.037832)"
04/08/2014 12:00:00 AM,909 SOUTHRIDGE GREENS BLVD,3.9,287,de87b134967b7710686748df5ff29091ab42b738,"909 SOUTHRIDGE GREENS BLVD
Fort Collins, Colorado
(40.509604, -105.061236)"
06/26/2018 12:00:00 AM,4724 CHIPPENDALE DR,8.1,1116,bfc6d81a0a2b021342083b02eb6197d7d91168ad,"4724 CHIPPENDALE DR
Fort Collins, Colorado
(40.520997, -105.104692)"
07/16/2018 12:00:00 AM,5733 FALLING WATER DR,7,1133,695fb68136f9e57b3c2ec82d12acfd9fd4261cdb,"5733 FALLING WATER DR
Fort Collins, Colorado
(40.506288, -105.015711)"
09/13/2012 12:00:00 AM,728 ROCKY RD,3,151,2b9e485a4d58b4d66b525cf5cc61213c671b4919,"728 ROCKY RD
Fort Collins, Colorado
(40.57876, -105.126287)"
04/29/2014 12:00:00 AM,1737 WATERFORD LN,4,300,471cee9acdb150ea224c6c4f4ad4003e68818816,"1737 WATERFORD LN
Fort Collins, Colorado
(40.541608, -105.045003)"
02/01/2019 12:00:00 AM,813 FOSSIL CREEK PKWY,16.6,1348,92ab4c1ac597845fb965016fff5ed9ddb2984d65,"813 FOSSIL CREEK PKWY
Fort Collins, Colorado
(40.501086, -105.062885)"
01/25/2018 12:00:00 AM,744 HEATHER GLEN LN,10.1,999,e50fa7fe1f9ce67d3f4332a2e1947e3278878cc9,"744 HEATHER GLEN LN
Fort Collins, Colorado
(40.487779, -105.064189)"
08/23/2016 12:00:00 AM,1406 INDIAN PAINTBRUSH CT,3.4,620,3abf289294d48dd93a9e5f945315039513a3f067,"1406 INDIAN PAINTBRUSH CT
Fort Collins, Colorado
(40.606928, -105.068806)"
03/21/2017 12:00:00 AM,3027 VIRGINIA DALE DR,3.1,752,99b488a526ff354c9ff13a4efda40797f87bf488,"3027 VIRGINIA DALE DR
Fort Collins, Colorado
(40.571399, -105.132392)"
11/02/2015 12:00:00 AM,112 COLUMBIA RD,6.1,447,bbfacd4759cdd4a466f27ed306ca5a64caa98685,"112 COLUMBIA RD
Fort Collins, Colorado
(40.557688, -105.075046)"
05/30/2014 12:00:00 AM,1220 PARKWOOD DR,5,315,a3830e924a2a5b5b8e44f17f19c9dbb2083f4b8c,"1220 PARKWOOD DR
Fort Collins, Colorado
(40.556367, -105.053437)"
12/10/2018 12:00:00 AM,2120 BRIDGEFIELD LN,2.3,1280,cb740ca8917ed70543db64c71aed3ac72986d450,"2120 BRIDGEFIELD LN
Fort Collins, Colorado
(40.558988, -105.094733)"
09/18/2015 12:00:00 AM,1608 FANTAIL CT,5.8,432,d6fbb125471682d46d4cda75646294fae6fab7d6,"1608 FANTAIL CT
Fort Collins, Colorado
(40.509654, -105.046684)"
06/16/2017 12:00:00 AM,421 STONEY BROOK RD,8.4,833,711df2169fca5351fa08982c76a251bbe2e12e5e,"421 STONEY BROOK RD
Fort Collins, Colorado
(40.489088, -105.070465)"
07/02/2015 12:00:00 AM,5644 CARDINAL FLOWER CT,8.1,410,4f9431c75bf5db700ab4feb1f25d8409366da1de,"5644 CARDINAL FLOWER CT
Fort Collins, Colorado
(40.50762, -105.019168)"
06/15/2009 12:00:00 AM,257 PASCAL ST,2.8,36,e094fd864c7ccd8a6e17de76eb1b9a6ddd5ef064,"257 PASCAL ST
Fort Collins, Colorado
(40.597775, -105.072314)"
01/04/2018 12:00:00 AM,1807 W VINE DR,7.9,967,71fe2a2b46d02ca4b154ddb624e8872e6c6051ec,"1807 W VINE DR
Fort Collins, Colorado
(40.596488, -105.109319)"
12/08/2017 12:00:00 AM,730 GALLUP RD,2.7,950,fa45e7e3c7cc4b4a2d92830778b30f8f907dc563,"730 GALLUP RD
Fort Collins, Colorado
(40.579023, -105.121538)"
06/01/2018 12:00:00 AM,2808 WILLIAM NEAL PKWY,5.1,1097,33c94a294f133e87fc5b251ddcb2fc2af7f4f540,"2808 WILLIAM NEAL PKWY
Fort Collins, Colorado
(40.545498, -105.025958)"
11/07/2012 12:00:00 AM,2736 DIXON CREEK LN,7.9,168,46f6d63bb7f8375ab1997cba1ad8d14d8b639201,"2736 DIXON CREEK LN
Fort Collins, Colorado
(40.546419, -105.128325)"
06/28/2017 12:00:00 AM,1608 INDEPENDENCE CT,2.8,835,ecde332c2b9da732600f4ae8984dd728aa1df403,"1608 INDEPENDENCE CT
Fort Collins, Colorado
(40.559667, -105.105524)"
